latitud,longitud,probabilidad
12.42916666999999,-104.00000000000124,0.0739
12.42916666999999,-101.30000000000139,0.0117
12.42916666999999,-101.2000000000014,0.0117
12.42916666999999,-101.1000000000014,0.0117
12.42916666999999,-101.0000000000014,0.0117
12.42916666999999,-100.90000000000141,0.0117
12.42916666999999,-100.80000000000142,0.0117
12.42916666999999,-100.70000000000142,0.0117
12.42916666999999,-100.60000000000143,0.0117
12.42916666999999,-100.50000000000144,0.0117
12.42916666999999,-100.40000000000144,0.0117
12.42916666999999,-100.30000000000145,0.0117
12.42916666999999,-100.20000000000145,0.0117
12.42916666999999,-100.10000000000146,0.0117
12.42916666999999,-100.00000000000146,0.0117
12.42916666999999,-99.90000000000147,0.0117
12.42916666999999,-99.80000000000148,0.0117
12.42916666999999,-99.70000000000148,0.0117
12.52916666999999,-105.30000000000116,0.0739
12.52916666999999,-105.20000000000117,0.0739
12.52916666999999,-105.10000000000117,0.0739
12.52916666999999,-105.00000000000118,0.0739
12.52916666999999,-104.90000000000119,0.0739
12.52916666999999,-104.80000000000119,0.0739
12.52916666999999,-104.7000000000012,0.0739
12.52916666999999,-104.6000000000012,0.0739
12.52916666999999,-104.50000000000121,0.0739
12.52916666999999,-104.40000000000121,0.0739
12.52916666999999,-104.30000000000122,0.0739
12.52916666999999,-104.20000000000122,0.0739
12.52916666999999,-101.60000000000137,0.0117
12.52916666999999,-101.50000000000138,0.0117
12.52916666999999,-101.40000000000138,0.0117
12.52916666999999,-101.30000000000139,0.0117
12.52916666999999,-101.2000000000014,0.0117
12.52916666999999,-101.1000000000014,0.0117
12.52916666999999,-101.0000000000014,0.0117
12.52916666999999,-100.90000000000141,0.0117
12.52916666999999,-100.80000000000142,0.0117
12.52916666999999,-100.70000000000142,0.0117
12.52916666999999,-100.60000000000143,0.0117
12.52916666999999,-100.50000000000144,0.0117
12.52916666999999,-100.40000000000144,0.0117
12.52916666999999,-100.30000000000145,0.0117
12.52916666999999,-100.20000000000145,0.0117
12.52916666999999,-100.10000000000146,0.0117
12.52916666999999,-100.00000000000146,0.0117
12.52916666999999,-99.90000000000147,0.0117
12.62916666999999,-116.80000000000051,0.1724
12.62916666999999,-116.70000000000051,0.1724
12.62916666999999,-116.60000000000052,0.1724
12.62916666999999,-116.50000000000053,0.1724
12.62916666999999,-105.50000000000115,0.0739
12.62916666999999,-105.40000000000116,0.0739
12.62916666999999,-105.30000000000116,0.0739
12.62916666999999,-105.20000000000117,0.0739
12.62916666999999,-105.10000000000117,0.0739
12.62916666999999,-105.00000000000118,0.0739
12.62916666999999,-104.90000000000119,0.0739
12.62916666999999,-104.80000000000119,0.0739
